country,year,income_cat,adequacy_remittances,adequacy_all_prot_lab,coverage_remittances,coverage_all_prot_lab
Mali,2021,0.4,0.163082238137853,0.33715011555077096,0.401989582982217,0.302339976982643
Mali,2021,0.6,0.136186663714249,0.166988180702089,0.34994321614886703,0.332089079698967
Mali,2021,0.8,0.182427040138614,0.173452279292576,0.401342886069378,0.36026954921954596
Mali,2021,1.0,0.135473303931826,0.14284140897599498,0.414708972624056,0.359276683660191
Mali,2018,0.2,0.081723211572991,0.300854749915806,0.310312990345892,0.163978138993722
Mali,2018,0.4,0.108101747900892,0.124663506500293,0.364389849656751,0.231502117940407
Mali,2018,0.6,0.115686210020886,0.167984699251631,0.38981967956117103,0.194197182575758
Mali,2018,0.8,0.10778841920490001,0.117185115826209,0.3887849403711,0.218014604288879
Mali,2018,1.0,0.111070491000362,0.117798306876686,0.317339900481782,0.25957277194810296
Mali,2009,0.2,0.0716432715204239,0.020432763920012902,0.342217030401656,0.005587002702039981
Mali,2009,0.4,0.0798963494960081,0.166447299570738,0.39916153397635595,0.00771021562484769
Mali,2009,0.6,0.07835889180839051,0.0922522530508796,0.391353700716676,0.014210731945219199
Mali,2009,0.8,0.108416993482903,0.16911565483289098,0.470907260113065,0.0135448466304957
Mali,2009,1.0,0.16056742432381502,0.17007644971674601,0.414114879063234,0.024229442400446503
Marshall Islands,2019,0.2,0.281696331030254,,0.561274685916745,0.523488717717044
Marshall Islands,2019,0.4,0.21555391351672298,0.9821559020213501,0.478015422550382,0.615798683236652
Marshall Islands,2019,0.6,0.20182742332814999,0.6692233307681541,0.5283345412666209,0.685676644420809
Marshall Islands,2019,0.8,0.170103265739288,0.611925821365274,0.430052584964819,0.598438531074741
Marshall Islands,2019,1.0,0.0735915965524106,0.258520123719746,0.399103951012653,0.712323338719324
Mauritania,2014,0.2,,,0.34845824195853503,0.474608084025883
Mauritania,2014,0.4,0.7813328153266861,,0.309059283941823,0.46008415610444603
Mauritania,2014,0.6,0.709518221023443,,0.31990335483231297,0.486655249097062
Mauritania,2014,0.8,0.620904145051841,,0.33139470335821597,0.46671994455342003
Mauritania,2014,1.0,0.43025871664973797,,0.303977306356344,0.372752618961779
Mauritius,2017,0.2,0.231652041159048,0.538744930043714,0.13100875951245,0.5143841624347459
Mauritius,2017,0.4,0.19884506675086602,0.515071558131525,0.0864601981678906,0.504343590115918
Mauritius,2017,0.6,0.239178044940288,0.490247110229107,0.0734138410709384,0.515052613438049
Mauritius,2017,0.8,0.20843794543538302,0.445778567163715,0.0898565946752838,0.515482623002031
Mauritius,2017,1.0,0.187275344547526,0.37610302779392596,0.0675236433504586,0.527640589014352
Mauritius,2012,0.2,0.403077146340055,0.630088981848591,0.134656163304743,0.54771902372213
Mauritius,2012,0.4,0.420282919155793,0.5346965615369821,0.14611225567365602,0.4788109934555
Mauritius,2012,0.6,0.48890035819583294,0.498826799109071,0.19881210917765302,0.442639949531092
Mauritius,2012,0.8,0.493855685321386,0.444209815151373,0.256257751303537,0.445026522512021
Mauritius,2012,1.0,0.55133841782896,0.392251904004389,0.313343614958401,0.41720272405460795
Mauritius,2006,0.2,0.23388725715941,0.423700759959887,0.0480802907239341,0.452636281279865
Mauritius,2006,0.4,0.31680831383248004,0.339143680973095,0.0303232237940689,0.407412980606706
Mauritius,2006,0.6,0.32436318083729504,0.319163600262563,0.040692980655910496,0.40608335242230603
Mauritius,2006,0.8,0.246898430546038,0.273625955993826,0.057004860146276704,0.389998139356924
Mauritius,2006,1.0,0.25158689679325197,0.185632426918073,0.0528230859938745,0.387261005295592
Mexico,2022,0.2,0.22816371091252102,0.26997079340686503,0.279128521734183,0.538834819834993
Mexico,2022,0.4,0.203543949601922,0.21154763242564,0.250120398566408,0.499988683163471
Mexico,2022,0.6,0.18638906148103002,0.20422434279763502,0.230070023112083,0.479406913254755
Mexico,2022,0.8,0.165853045748933,0.218204958346066,0.19445973992303,0.46542056750489
Mexico,2022,1.0,0.16066027769275698,0.307781515988334,0.134973097659502,0.42422268057862295
Mexico,2020,0.2,0.21681945188859297,0.30795639282791604,0.279677503463629,0.501653269380302
Mexico,2020,0.4,0.19335537557012,0.22832567134831203,0.25491903201815697,0.4821080512319
Mexico,2020,0.6,0.172487864499376,0.20571185029591402,0.24731514309439798,0.46398613246805603
Mexico,2020,0.8,0.16504972429367298,0.223782855800449,0.21365927995590797,0.45529579791204905
Mexico,2020,1.0,0.144104478880048,0.31644553899651,0.154394805412154,0.430439084143974
Mexico,2018,0.2,0.19981526455196502,0.302898142897155,0.268523938204752,0.632570648167721
Mexico,2018,0.4,0.175390785303985,0.17910974831181398,0.264844725325004,0.515246013562618
Mexico,2018,0.6,0.16504232574313502,0.158364721385751,0.243544415100237,0.44859118954113003
Mexico,2018,0.8,0.157721975430459,0.179803690939512,0.215857979323153,0.39337778250501304
Mexico,2018,1.0,0.17199183424993902,0.299497516258762,0.178643204242807,0.348565814595868
Mexico,2016,0.2,0.196667071155735,0.35996712220758703,0.24945363073227297,0.689869481727026
Mexico,2016,0.4,0.173609310513566,0.20609558282851498,0.265849945102214,0.572645496957605
Mexico,2016,0.6,0.161944978789519,0.16249742687309102,0.254389481898436,0.505569290913082
Mexico,2016,0.8,0.145382640450295,0.182138213267968,0.22767719185475202,0.44029546586906
Mexico,2016,1.0,0.148855844274658,0.286851056381604,0.162807212423536,0.376981023214019
Mexico,2014,0.2,0.260208380017653,0.240726843544365,0.189292371927888,0.577382660270928
Mexico,2014,0.4,0.22921330119991398,0.19328619325295102,0.18866045632987402,0.443639289013134
Mexico,2014,0.6,0.20083568495016302,0.184067447051656,0.198620470295697,0.401204523770715
Mexico,2014,0.8,0.20494191725185198,0.220618898151982,0.182694933128507,0.33049969304826804
Mexico,2014,1.0,0.226669904634498,0.336780249374249,0.143185813126805,0.304071407953231
Mexico,2012,0.2,0.561935954703574,0.319602165980653,0.39607587245599296,0.716226262072217
Mexico,2012,0.4,0.274237763417877,0.188726275489186,0.310718213286313,0.515709358586972
Mexico,2012,0.6,0.172673403313117,0.157016540633912,0.293804348645974,0.431934801928293
Mexico,2012,0.8,0.227367093986393,0.230961284026289,0.232467986426268,0.344970786917512
Mexico,2012,1.0,0.11184005273778601,0.356452985429034,0.135467939374879,0.319767469360734
Mexico,2010,0.2,0.723590094960603,0.435176451344736,0.237685484871192,0.5680115744661169
Mexico,2010,0.4,0.380017232438875,0.264306026886583,0.21959675067881299,0.45814752362505096
Mexico,2010,0.6,0.285283093731979,0.21032530494795101,0.17766476766008701,0.39144334436732897
Mexico,2010,0.8,0.212376770711833,0.207088258169053,0.19233739826406202,0.32216946287054804
Mexico,2010,1.0,0.181808295571986,0.324803262156227,0.127559338665775,0.28276661186221697
Mexico,2008,0.2,0.694055521971329,0.440515098051517,0.218222525468348,0.28662733051080297
Mexico,2008,0.4,0.301946748184709,0.260352961401959,0.198114008059771,0.245193486352866
Mexico,2008,0.6,0.243889788182544,0.24573334510700998,0.198256623898401,0.22022660557888202
Mexico,2008,0.8,0.19864400405682597,0.22851127739629098,0.17338190714885302,0.23364473611964598
Mexico,2008,1.0,0.148981887406941,0.304036352104374,0.137804283696275,0.254083940194383
"Micronesia, Fed. Sts.",2000,0.2,0.661354715867173,0.567437540134096,0.639615424377132,0.119921430786726
"Micronesia, Fed. Sts.",2000,0.4,0.38286393065518803,0.568596072707076,0.512768817204301,0.24555417700579
"Micronesia, Fed. Sts.",2000,0.6,0.215281337836597,0.447278111012871,0.422581812542005,0.280980199555395
"Micronesia, Fed. Sts.",2000,0.8,0.166165736167132,0.308067931513482,0.34396320033078404,0.259561711804838
"Micronesia, Fed. Sts.",2000,1.0,0.274587756882902,0.197125631005774,0.257079371641174,0.2087639520463
Moldova,2018,0.2,0.6091157505039481,0.6125928233251701,0.317295724235399,0.710301819524718
Moldova,2018,0.4,0.697171659590593,0.558469188709908,0.296958754408415,0.6762688150520211
Moldova,2018,0.6,0.5868184661523049,0.5597158308614439,0.29601535192373896,0.602005510667272
Moldova,2018,0.8,0.5800587245286369,0.487300847614825,0.327402277440273,0.57632178894419
Moldova,2018,1.0,0.485543830722317,0.40885843643785597,0.375077001157771,0.443186963197465
Moldova,2017,0.2,0.722906787080834,0.517249977402401,0.31629664340227204,0.692320881672783
Moldova,2017,0.4,0.6011200574258649,0.48738627872897,0.28013078271068,0.6800510339599071
Moldova,2017,0.6,0.699866349513849,0.461997924653527,0.287594201724393,0.633974396920619
Moldova,2017,0.8,0.558948843523864,0.39632189225089903,0.30532797931828404,0.618695980022528
Moldova,2017,1.0,0.42732781650001894,0.306014071606715,0.375663600228594,0.493644401461485
Moldova,2013,0.2,0.635434392503915,0.510640223749595,0.257781007674775,0.62009604148096
Moldova,2013,0.4,0.533636199984227,0.455337344803793,0.307882147425708,0.616606022781089
Moldova,2013,0.6,0.611220778493141,0.38347298115246997,0.294211403175598,0.579728481877271
Moldova,2013,0.8,0.517904925305346,0.34481086095254804,0.306790739713813,0.529545759951062
Moldova,2013,1.0,0.49564084949963105,0.21407675179849,0.431196710336104,0.483761549290668
Moldova,2012,0.2,0.686004698858878,0.5120394916926729,0.247913649326484,0.680606578300351
Moldova,2012,0.4,0.685816570428405,0.430257735658613,0.25312848312071,0.609471618134647
Moldova,2012,0.6,0.598444026695033,0.39241492596349403,0.306037560566491,0.575751943903092
Moldova,2012,0.8,0.548986756601786,0.32651042342184605,0.305390616094344,0.546251728638259
Moldova,2012,1.0,0.458669265976417,0.22254797275340402,0.397837439832119,0.41751029358813296
Moldova,2010,0.2,0.57340099217666,0.540366698168556,0.208693845859417,0.641899219740254
Moldova,2010,0.4,0.7019759033166779,0.437285734707702,0.277858638404355,0.628933769186218
Moldova,2010,0.6,0.6729424000491651,0.39750567071686704,0.303566347167093,0.569896985007238
Moldova,2010,0.8,0.461516320869318,0.29309543324097403,0.32583052727776296,0.566694256126484
Moldova,2010,1.0,0.43772917714138304,0.19485601764191599,0.40741266852546304,0.42045026439593997
Mongolia,2020,0.2,0.298037903911898,0.35640925189722206,0.16367389903944202,0.992735962830763
Mongolia,2020,0.4,0.270681833393988,0.284682664652476,0.138928400442804,0.97934546713752
Mongolia,2020,0.6,0.24737081529705102,0.28034677279742903,0.16803695487485298,0.9432910211026839
Mongolia,2020,0.8,0.312527758301423,0.288393386709288,0.200601843396644,0.907400407213537
Mongolia,2020,1.0,0.30858704088354,0.273738193107825,0.211923546753525,0.807409547852766
Mongolia,2018,0.2,0.222280488584965,0.346802415376,0.133918256027506,0.981375317993746
Mongolia,2018,0.4,0.22933075528060598,0.289084179586479,0.13420172752597,0.963528309900378
Mongolia,2018,0.6,0.22952368532480003,0.258613160832727,0.147891122767052,0.933986434195125
Mongolia,2018,0.8,0.222685993768692,0.228154065098695,0.167413891658545,0.898621655748198
Mongolia,2018,1.0,0.256998621455722,0.186579195060906,0.205875169395213,0.79086324203017
Mongolia,2016,0.2,0.216523725904667,0.33478825795546796,0.143526999244736,0.9868954436705399
Mongolia,2016,0.4,0.238162281063573,0.28322021409528203,0.125214662478973,0.9770843683031281
Mongolia,2016,0.6,0.225876249674957,0.248368619490621,0.119675513310517,0.951858698944234
Mongolia,2016,0.8,0.23079281338339,0.233546820897726,0.138327295906068,0.9354108659684729
Mongolia,2016,1.0,0.238148664640575,0.183007206531493,0.195962708215711,0.8437161726429019
Mongolia,2014,0.2,0.20881212479650502,0.27223487758226,0.15076545641953198,0.986586844319736
Mongolia,2014,0.4,0.186879571613919,0.219416171923282,0.146745777435971,0.975097539351567
Mongolia,2014,0.6,0.18734723531759598,0.206315917372841,0.14426935150366701,0.955169023699121
Mongolia,2014,0.8,0.196250600596256,0.182076028324486,0.172450966275944,0.92765075493294
Mongolia,2014,1.0,0.235616973853602,0.12060120476181,0.206151657948032,0.840136975216034
Mongolia,2012,0.2,0.169371807051511,0.409913353149213,0.14077371683371498,0.9978915096365709
Mongolia,2012,0.4,0.207862312939729,0.306661262402883,0.133766311849541,0.9991348931154129
Mongolia,2012,0.6,0.162053539672622,0.25185340476388196,0.16733037682961602,0.999623555849696
Mongolia,2012,0.8,0.13859537455222,0.204091548103697,0.189301639570353,1.0
Mongolia,2012,1.0,0.151843161815516,0.124644573312957,0.20754497727936902,0.998303014816448
Mongolia,2011,0.2,0.191353648085543,0.397205687194444,0.162319726635285,0.999496573030725
Mongolia,2011,0.4,0.1842247949483,0.295775467972274,0.164063529946349,0.9998188570947381
Mongolia,2011,0.6,0.175198422529666,0.254706742441393,0.151734635928188,0.998781462492018
Mongolia,2011,0.8,0.180475699694547,0.201389198111208,0.18752087621145003,0.9975567386626839
Mongolia,2011,1.0,0.17495085940562,0.11651295557203101,0.218479478658572,0.993698230775957
Mongolia,2010,0.2,0.164401868825887,0.30659476288619997,0.223729927115488,0.987710967529459
Mongolia,2010,0.4,0.18916997881759698,0.22576409113787002,0.194758381613013,0.986354692208018
Mongolia,2010,0.6,0.15991627470686098,0.186563298884415,0.21499640075971999,0.980442016851858
Mongolia,2010,0.8,0.19494482522162102,0.150369023048534,0.215092346005569,0.963545950362808
Mongolia,2010,1.0,0.178101672787335,0.09473293841874449,0.24057790516942798,0.935879474001343
Mongolia,2009,0.2,0.179498944612624,0.342095787120485,0.23692872779258298,0.9712293092085631
Mongolia,2009,0.4,0.159671745730419,0.256465893751083,0.23481372491844202,0.967581027843886
Mongolia,2009,0.6,0.19623777544205598,0.22247562951515001,0.228302307253419,0.940770563272353
Mongolia,2009,0.8,0.154947503118319,0.187614270172895,0.258022605026767,0.9194782942514069
Mongolia,2009,1.0,0.182657516341642,0.131557475570777,0.273048830354494,0.8438978649915291
Mongolia,2007,0.2,0.18785025770934202,0.304078651339727,0.156877722820208,0.971755762865651
Mongolia,2007,0.4,0.157417511472538,0.230732363129183,0.16378016566925702,0.97156737602446
Mongolia,2007,0.6,0.165322675016779,0.204386662453714,0.186708132922899,0.949358180560583
Mongolia,2007,0.8,0.255839999771942,0.16313547734258102,0.196704991515276,0.919601261561782
Mongolia,2007,1.0,0.18103081853286698,0.11511727972745399,0.294292559987873,0.861131842507911
Montenegro,2014,0.2,0.728684986902841,0.466756265362523,0.116635020748505,0.717161849800767
Montenegro,2014,0.4,0.596558156661114,0.5644460229730359,0.0546660480740443,0.535942004310862
Montenegro,2014,0.6,0.502569036543223,0.510342917764206,0.024236372795399502,0.484920055322265
Montenegro,2014,0.8,0.742094484444078,0.507596036017098,0.048959923840892594,0.5738124177264691
Montenegro,2014,1.0,0.452674338323903,0.5009477032028871,0.11824148675683001,0.509534542895321
Montenegro,2012,0.2,0.511382879462949,0.467151556238637,0.058522327970603,0.674375976287016
Montenegro,2012,0.4,0.533677625626238,0.584907391975515,0.035541385000672,0.573771675066044
Montenegro,2012,0.6,0.436549936775679,0.503774983240261,0.044236019505783,0.5780429688558609
Montenegro,2012,0.8,0.347825273951364,0.576189942776738,0.039965906461587,0.49825395923832305
Montenegro,2012,1.0,0.47066443172826294,0.474484521435615,0.0558679651607061,0.448619192740855
Mozambique,2019,0.2,0.223174040192352,0.360783222962389,0.37569063637996897,0.053505646500927
Mozambique,2019,0.4,0.133925876196089,0.381249379431084,0.43515215309576905,0.0469770754490549
Mozambique,2019,0.6,0.12273337288732099,0.260582379193426,0.420994960927627,0.0514416120015032
Mozambique,2019,0.8,0.111005796541725,0.201603566981229,0.418647290143964,0.06541319582530819
Mozambique,2019,1.0,0.0559734414679453,0.13078273690980802,0.42947870872161703,0.0793242733196002
Mozambique,2014,0.2,0.32833595627206,,0.190395658525356,0.031773059985386
Mozambique,2014,0.4,0.27133997059035403,0.529386481725629,0.23675878968133202,0.039814583098412897
Mozambique,2014,0.6,0.183215468998514,0.520418133685746,0.263586243976439,0.0652929898042368
Mozambique,2014,0.8,0.213341269601308,0.37173315097099,0.32143137371561303,0.0715333414351098
Mozambique,2014,1.0,0.12485881435151701,0.22205511949628398,0.391924786221677,0.107210607961268
Mozambique,2008,0.2,0.26046169097051597,,0.282263551074104,0.0823590097383935
Mozambique,2008,0.4,0.179907211519552,0.838743471122577,0.26572193541803196,0.0648075006133083
Mozambique,2008,0.6,0.165044291256804,0.589530946132475,0.247305044162938,0.0701926538485013
Mozambique,2008,0.8,0.16561733018204103,0.599003728516062,0.265663355878015,0.0581368688671762
Mozambique,2008,1.0,0.185194281975245,0.332113447740557,0.265988847005123,0.0625294607922767
Myanmar,2017,0.2,0.274703718504397,0.06916570142778719,0.28823646821508403,0.119359743307434
Myanmar,2017,0.4,0.287965042625409,0.0808192780477307,0.302657123423824,0.136168964418069
Myanmar,2017,0.6,0.265811341331936,0.0612204367552283,0.324017701964912,0.12947153098671
Myanmar,2017,0.8,0.265411237425063,0.0915980580582295,0.303557274390851,0.148462838214083
Myanmar,2017,1.0,0.299052458359502,0.0970065355961079,0.278492227609958,0.164914966798977
Myanmar,2009,0.2,0.270201459424011,,0.0999598093479788,0.00783487203791765
Myanmar,2009,0.4,0.31781214650041,,0.09841444742932509,0.008869590928056231
Myanmar,2009,0.6,0.291127470952231,,0.099496259175459,0.014126844035922499
Myanmar,2009,0.8,0.400107754418012,,0.10650291272481499,0.0283158088435182
Myanmar,2009,1.0,0.354119980500151,,0.127554957111062,0.057705585377142904
Namibia,2015,0.2,0.130546522446015,0.434660592414843,0.40820136232704,0.517175673717479
Namibia,2015,0.4,0.0857352490396475,0.224089851837749,0.488015334677233,0.5123768162291981
Namibia,2015,0.6,0.0764918437131642,0.156806966274914,0.479538974438244,0.47728705714589403
Namibia,2015,0.8,0.0798300468660052,0.122421275105037,0.431230318258283,0.39257577335488897
Namibia,2015,1.0,0.0617266118900133,0.0785022135471337,0.354615459521413,0.28731080696781097
Nepal,2010,0.2,0.38453399747049405,0.037762148021120996,0.460916393203657,0.49072531810831
Nepal,2010,0.4,0.39100020514883,0.047708543953193704,0.519579909835447,0.47924453962475705
Nepal,2010,0.6,0.427089874608705,0.0556927760971728,0.574341871183603,0.423014010208335
Nepal,2010,0.8,0.436770277053567,0.051996695672222495,0.582074158900606,0.405931573145612
Nepal,2010,1.0,0.5215610468034729,0.07554017440561679,0.581375896662518,0.37541706211828496
Nicaragua,2014,0.2,0.145049022563384,0.42298324152483197,0.244341850942379,0.766880870712827
Nicaragua,2014,0.4,0.0820949497117514,0.273608373978505,0.300140246792369,0.752498726313673
Nicaragua,2014,0.6,0.0697032516585363,0.231147366787579,0.262373887766459,0.6715251289630809
Nicaragua,2014,0.8,0.0839936961359788,0.21648817931110098,0.260649283906564,0.6721904928132081
Nicaragua,2014,1.0,0.0591803661923704,0.141648602745233,0.220213936366365,0.544855249698395
Nicaragua,2009,0.2,0.351093415005083,0.29418138292274604,0.146890603324917,0.555615555954262
Nicaragua,2009,0.4,0.276747974961215,0.329446403976144,0.192461410161597,0.49508371840126403
Nicaragua,2009,0.6,0.311490019554946,0.253068836050687,0.17120406360655602,0.472885263747391
Nicaragua,2009,0.8,0.24135060322331,0.253561669007779,0.16217763137167002,0.407819288032234
Nicaragua,2009,1.0,0.229295364937186,0.20193097539169202,0.149855004379121,0.35054099389892
Nicaragua,2005,0.2,0.171782395370021,0.24075614319999,0.260466244189478,0.702262658489815
Nicaragua,2005,0.4,0.163885679344348,0.148946872824969,0.321970065875332,0.654783655438124
Nicaragua,2005,0.6,0.16502281366054303,0.152981864900502,0.417834576094178,0.614407712586144
Nicaragua,2005,0.8,0.154182370380958,0.0980135058473931,0.474106697625132,0.578641190862058
Nicaragua,2005,1.0,0.150375845216681,0.09352180650848779,0.48368055319037095,0.525474412707186
Niger,2021,0.2,0.244557058391195,0.013687719812621499,0.449035343210452,0.236370011003748
Niger,2021,0.4,0.213243222858908,0.0862370433198429,0.383421317286671,0.221003519106536
Niger,2021,0.6,0.190980482445614,0.38193483519064303,0.451168656206196,0.22897267818609598
Niger,2021,0.8,0.17349877262921398,0.200142610632421,0.423646696296135,0.217940147210823
Niger,2021,1.0,0.13894905032743998,0.171223923309565,0.43582278593397494,0.259347907946977
Niger,2018,0.2,0.137207567574551,0.13149745471974,0.36855453689788903,0.205505776512965
Niger,2018,0.4,0.13336353537940102,0.0695394277148399,0.42637317407688,0.16480518447981202
Niger,2018,0.6,0.128542989162027,0.0839472129029771,0.45592105631245,0.185319360634087
Niger,2018,0.8,0.119311396952018,0.159567088140658,0.449968348337334,0.174214861959791
Niger,2018,1.0,0.116471926432718,0.133842987134667,0.450835675565561,0.19604319840235998
Niger,2014,0.2,0.135421380794701,0.03527663986513,0.409080848271232,0.155180343947046
Niger,2014,0.4,0.0752283405377223,0.020240961015258102,0.46379541384142897,0.20610644607919099
Niger,2014,0.6,0.0937736672328036,0.028620009327903498,0.44026536027352203,0.289503971634165
Niger,2014,0.8,0.0737603469179089,0.0276571691676325,0.494285040464423,0.220401898432844
Niger,2014,1.0,0.0849565573550092,0.043382874263753604,0.500004848109092,0.197793451697256
Niger,2011,0.2,0.10754578785336501,0.00542361268825717,0.5492065268031621,0.0280710524170833
Niger,2011,0.4,0.06821275136597099,0.10121109283539999,0.537736050190816,0.0379476008889634
Niger,2011,0.6,0.0690861408418032,0.241429657537206,0.56904925903487,0.0288268973707999
Niger,2011,0.8,0.07804003076548349,0.322357854400902,0.586231426454872,0.044057921924973396
Niger,2011,1.0,0.1122871433435,0.14036165713479598,0.533610162429567,0.068190918952239
Nigeria,2018,0.2,0.0459704236446735,0.0393991480325487,0.329083550553647,0.283730940619722
Nigeria,2018,0.4,0.054468250458696896,0.0446421398751221,0.47520194399595395,0.269375066803226
Nigeria,2018,0.6,0.0695417584673961,0.0528493086756526,0.549115412588406,0.208445984374376
Nigeria,2018,0.8,0.0686781655925819,0.102279639507717,0.600236951192038,0.153944079514411
Nigeria,2018,1.0,0.0859121837447989,0.180258578709163,0.630594060283579,0.118731909740762
Nigeria,2015,0.2,0.12828306442311,0.0740056900925571,0.0117290096601974,0.0523812716844715
Nigeria,2015,0.4,0.0758301762483641,0.126838300011022,0.0143304813756986,0.06334732400040681
Nigeria,2015,0.6,0.176608769647684,0.108786665413541,0.0226052421070379,0.0526727084284488
Nigeria,2015,0.8,0.15756641346668698,0.145966919091607,0.0526825932871933,0.0685746978410782
Nigeria,2015,1.0,0.2336993540963,0.23343916035255202,0.0795706632989418,0.0836761451155358
Nigeria,2012,0.2,0.0180395535510672,0.0648696222812952,0.00145123571828639,0.031314025924875796
Nigeria,2012,0.4,0.052225354533869804,0.15539085044436202,0.00185431614944183,0.07558394277704811
Nigeria,2012,0.6,0.11803787117346,0.0706871655739891,0.0155182264118941,0.0411804498741169
Nigeria,2012,0.8,0.493447719207529,0.059372159129802704,0.0243169507781623,0.0461172994388934
Nigeria,2012,1.0,0.150542643080792,0.0697261000466492,0.0658888367435154,0.0352213081581851
Nigeria,2010,0.2,0.0775430969109272,,0.0026001451325938204,0.0102157784567709
Nigeria,2010,0.4,0.263388383241973,,0.00404955498475239,0.0187493156424119
Nigeria,2010,0.6,0.16119210814377902,,0.0171327405679943,0.0161734234916516
Nigeria,2010,0.8,0.22990394656118598,,0.0332614785483519,0.00934320035858024
Nigeria,2010,1.0,0.264658148301091,,0.061050916986892904,0.0167171559834378
Pakistan,2018,0.2,0.250862689029188,0.08876440478255031,0.269273380787958,0.259220260632412
Pakistan,2018,0.4,0.246360341176755,0.127716425908559,0.353323759545035,0.234147452990365
Pakistan,2018,0.6,0.238768240759448,0.183384409543526,0.407965843858732,0.202752067037871
Pakistan,2018,0.8,0.229835895049238,0.271102667194633,0.47866199462693204,0.197944756267771
Pakistan,2018,1.0,0.22980773705170002,0.365631963161658,0.538056953973023,0.21057459246975602
Pakistan,2015,0.2,0.42852885925626405,0.0909063119012184,0.14328172446527002,0.223871272352937
Pakistan,2015,0.4,0.457638461809178,0.111308716265323,0.181988718482222,0.161787457280543
Pakistan,2015,0.6,0.453698797349501,0.134712520491341,0.215179127726599,0.156302664006381
Pakistan,2015,0.8,0.521050035578143,0.22632335423045,0.24077580864951698,0.131674028416583
Pakistan,2015,1.0,0.53151530751793,0.312238173298237,0.259617531872202,0.129575617613334
Pakistan,2013,0.2,0.454141148211913,0.08401282118260839,0.117436867330034,0.212467479120788
Pakistan,2013,0.4,0.482392319913958,0.10936667596284501,0.135616666993258,0.158401224800494
Pakistan,2013,0.6,0.482145822988236,0.148806821806711,0.19133129013946998,0.15987634823262
Pakistan,2013,0.8,0.5174829672498911,0.19478191975402498,0.208242658174468,0.14107687020433501
Pakistan,2013,1.0,0.5502822328928471,0.268673020005119,0.233829975484872,0.168148791832016
Pakistan,2009,0.2,0.366605627903126,0.153313803221689,0.11635202215286601,0.154473272986425
Pakistan,2009,0.4,0.43986678679122,0.145949987622142,0.156556369928327,0.18224710464438498
Pakistan,2009,0.6,0.43842552311278604,0.146136655137583,0.17267301453238398,0.181377256491694
Pakistan,2009,0.8,0.505435746400912,0.16827230373404,0.205919774968471,0.21429983000735198
Pakistan,2009,1.0,0.562016321197639,0.178437163428201,0.250891606502516,0.20594896996470202
Pakistan,2007,0.2,0.45002051780767305,0.224841735251518,0.11509186939265201,0.0406785980027517
Pakistan,2007,0.4,0.495923949140902,0.206078122868465,0.147975969469844,0.0661152415854707
Pakistan,2007,0.6,0.542627138543724,0.228600269956031,0.167423157325988,0.09267567263049481
Pakistan,2007,0.8,0.570375233458469,0.21794885827475402,0.18995069967264702,0.10815259975916099
Pakistan,2007,1.0,0.629852829259047,0.258648303635567,0.193876441434532,0.157033244256039
Palau,2006,0.2,0.153377620236869,0.303091594855651,0.144648640922137,0.415140665798384
Palau,2006,0.4,0.0518239715153784,0.307764938988695,0.217704536677805,0.41309793102108006
Palau,2006,0.6,0.0477860813407401,0.21175016764739302,0.0773842972016016,0.350391620786147
Palau,2006,0.8,0.10475586729586,0.206108946855747,0.158331222824536,0.336366840697592
Palau,2006,1.0,0.0529817942325067,0.327445092598866,0.106850414926627,0.35737950131338103
Panama,2023,0.2,0.19642933928446202,0.314478339600881,0.27468642586610803,0.887492166841594
Panama,2023,0.4,0.135180947672122,0.212436429866912,0.27745365567881697,0.845373937059379
Panama,2023,0.6,0.114365320615433,0.175476763851428,0.293241285470206,0.803011554788368
Panama,2023,0.8,0.0875889473352532,0.1730558738288,0.217184293728588,0.720720274423807
Panama,2023,1.0,0.0914514419558759,0.21713628250491,0.156647902573424,0.5823500156245189
Panama,2021,0.2,0.19130670332776797,0.390592637264629,0.25151085780508003,0.934511387454108
Panama,2021,0.4,0.13356429437738299,0.30232964832985,0.28157295369643,0.919483895761864
Panama,2021,0.6,0.11323589169590101,0.23903757735814002,0.239092359566813,0.909755744788559
Panama,2021,0.8,0.0964654607798703,0.191185661864686,0.207739544553225,0.8492540095925161
Panama,2021,1.0,0.104022729046771,0.19946881040321698,0.178160620824934,0.7046256790837679
Panama,2019,0.2,0.22078827285588,0.28039248385049304,0.308813736511114,0.90682819853824
Panama,2019,0.4,0.147702426326235,0.18237442547913202,0.35118515932628,0.83851682387144
Panama,2019,0.6,0.118780880276407,0.150868701951766,0.34412837873740104,0.786896137332572
Panama,2019,0.8,0.08794875777221961,0.141819142189444,0.28944534355470497,0.734681771350662
Panama,2019,1.0,0.12907146504411598,0.171153380490098,0.18273000284556598,0.563705396932903
Panama,2018,0.2,0.201942082813024,0.297940851141555,0.295461760072832,0.9047155289622001
Panama,2018,0.4,0.140404078740024,0.183087751625515,0.35180816432651096,0.843830387320864
Panama,2018,0.6,0.122807673247416,0.154850196519313,0.328486333498363,0.792848897077775
Panama,2018,0.8,0.0923147728016502,0.141383758691738,0.269480682718713,0.6962636736472401
Panama,2018,1.0,0.125687677395349,0.184101251542546,0.188787808753777,0.558049362285068
Panama,2017,0.2,0.219816022070257,0.334788752140739,0.264326475924088,0.882553215419146
Panama,2017,0.4,0.156222488396576,0.18882578019542698,0.28162761720945,0.839418777943368
