iso3,year,income_cat,country,liquidity_share,liquidity
JOR,2021,q5,Jordan,0.8866279999366572,515.0
KAZ,2014,q1,Kazakhstan,0.49085713104659356,1109.5
KAZ,2014,q2,Kazakhstan,0.6312883674376262,1109.5
KAZ,2014,q3,Kazakhstan,0.6602900786135621,1109.5
KAZ,2014,q4,Kazakhstan,0.7339633894541906,1109.5
KAZ,2014,q5,Kazakhstan,0.7027009599864292,1109.5
KAZ,2017,q1,Kazakhstan,0.19781651462945368,1108.0
KAZ,2017,q2,Kazakhstan,0.3207500344438989,1108.0
KAZ,2017,q3,Kazakhstan,0.408071244427921,1108.0
KAZ,2017,q4,Kazakhstan,0.4762241966007929,1108.0
KAZ,2017,q5,Kazakhstan,0.6757842720636339,1108.0
KAZ,2021,q1,Kazakhstan,0.7294721936628296,1264.0
KAZ,2021,q2,Kazakhstan,0.7955031052657519,1264.0
KAZ,2021,q3,Kazakhstan,0.7572204661711248,1264.0
KAZ,2021,q4,Kazakhstan,0.7994976942990799,1264.0
KAZ,2021,q5,Kazakhstan,0.8053541163625084,1264.0
KEN,2014,q1,Kenya,0.6247353476686048,152.0
KEN,2014,q2,Kenya,0.704258372890084,152.0
KEN,2014,q3,Kenya,0.7537540953645616,152.0
KEN,2014,q4,Kenya,0.7879109825795086,152.0
KEN,2014,q5,Kenya,0.9127038211380282,152.0
KEN,2017,q1,Kenya,0.2636329880219919,211.5
KEN,2017,q2,Kenya,0.3397137131411449,211.5
KEN,2017,q3,Kenya,0.4214360524995604,211.5
KEN,2017,q4,Kenya,0.6159065759066094,211.5
KEN,2017,q5,Kenya,0.7479788666237471,211.5
KEN,2021,q1,Kenya,0.6206084302601712,257.5
KEN,2021,q2,Kenya,0.7868486123352789,257.5
KEN,2021,q3,Kenya,0.8657982681862025,257.5
KEN,2021,q4,Kenya,0.8357479276300839,257.5
KEN,2021,q5,Kenya,0.8442566290977174,257.5
KOR,2014,q1,"Korea, Rep.",0.6411143177957821,1775.0
KOR,2014,q2,"Korea, Rep.",0.8618714832916148,1775.0
KOR,2014,q3,"Korea, Rep.",0.93327672741608,1775.0
KOR,2014,q4,"Korea, Rep.",0.9676968812335129,1775.0
KOR,2014,q5,"Korea, Rep.",0.908428277329013,1775.0
KOR,2017,q1,"Korea, Rep.",0.505198793008492,2056.0
KOR,2017,q2,"Korea, Rep.",0.7502298815847104,2056.0
KOR,2017,q3,"Korea, Rep.",0.8241161947004604,2056.0
KOR,2017,q4,"Korea, Rep.",0.8644474452426768,2056.0
KOR,2017,q5,"Korea, Rep.",0.9476293464584217,2056.0
KOR,2021,q1,"Korea, Rep.",0.7264262178230513,2457.0
KOR,2021,q2,"Korea, Rep.",0.9345017844479241,2457.0
KOR,2021,q3,"Korea, Rep.",0.9084096127635632,2457.0
KOR,2021,q4,"Korea, Rep.",0.9497546984014524,2457.0
KOR,2021,q5,"Korea, Rep.",0.9642166403285326,2457.0
XKX,2014,q1,Kosovo,0.7110278744507054,441.5
XKX,2014,q2,Kosovo,0.7763267310125539,441.5
XKX,2014,q3,Kosovo,0.8052168769344057,441.5
XKX,2014,q4,Kosovo,0.8455012934968636,441.5
XKX,2014,q5,Kosovo,0.8237368519439354,441.5
XKX,2017,q1,Kosovo,0.5010961474310069,532.5
XKX,2017,q2,Kosovo,0.7034352151441692,532.5
XKX,2017,q3,Kosovo,0.7733931333148417,532.5
XKX,2017,q4,Kosovo,0.8391312154932954,532.5
XKX,2017,q5,Kosovo,0.9110943199422635,532.5
XKX,2021,q1,Kosovo,0.92582049673019,668.0
XKX,2021,q2,Kosovo,0.9578300349367658,668.0
XKX,2021,q3,Kosovo,0.9615396748650339,668.0
XKX,2021,q4,Kosovo,0.9892591949098246,668.0
XKX,2021,q5,Kosovo,0.9985696107576817,668.0
KWT,2014,q1,Kuwait,0.506002204627676,3769.0
KWT,2014,q2,Kuwait,0.5933664378522187,3769.0
KWT,2014,q3,Kuwait,0.5995004644044318,3769.0
KWT,2014,q4,Kuwait,0.7630339529023489,3769.0
KWT,2014,q5,Kuwait,0.81845632032705,3769.0
KWT,2017,q1,Kuwait,0.2604389308314456,2889.5
KWT,2017,q2,Kuwait,0.3645008849506572,2889.5
KWT,2017,q3,Kuwait,0.35916052862086983,2889.5
KWT,2017,q4,Kuwait,0.5645213154400076,2889.5
KWT,2017,q5,Kuwait,0.6277403141263984,2889.5
KGZ,2014,q1,Kyrgyz Republic,0.6463019860034244,205.0
KGZ,2014,q2,Kyrgyz Republic,0.7726726683064247,205.0
KGZ,2014,q3,Kyrgyz Republic,0.8624201840805226,205.0
KGZ,2014,q4,Kyrgyz Republic,0.8791015297411796,205.0
KGZ,2014,q5,Kyrgyz Republic,0.8414814612337624,205.0
KGZ,2017,q1,Kyrgyz Republic,0.5080038422517239,240.0
KGZ,2017,q2,Kyrgyz Republic,0.5599765843664488,240.0
KGZ,2017,q3,Kyrgyz Republic,0.7168343136875073,240.0
KGZ,2017,q4,Kyrgyz Republic,0.7544542713214913,240.0
KGZ,2017,q5,Kyrgyz Republic,0.8017284318486267,240.0
KGZ,2021,q1,Kyrgyz Republic,0.7667234022045621,252.5
KGZ,2021,q2,Kyrgyz Republic,0.8470830452595427,252.5
KGZ,2021,q3,Kyrgyz Republic,0.8450109566007459,252.5
KGZ,2021,q4,Kyrgyz Republic,0.893298138006833,252.5
KGZ,2021,q5,Kyrgyz Republic,0.9053732664082595,252.5
LAO,2017,q1,Lao PDR,0.16430467784620031,341.5
LAO,2017,q2,Lao PDR,0.32630085850074014,341.5
LAO,2017,q3,Lao PDR,0.5022937086893922,341.5
LAO,2017,q4,Lao PDR,0.6451093545139388,341.5
LAO,2017,q5,Lao PDR,0.6844087481240602,341.5
LAO,2021,q1,Lao PDR,0.5413533195292795,408.5
LAO,2021,q2,Lao PDR,0.6120255422490746,408.5
LAO,2021,q3,Lao PDR,0.6889847253747398,408.5
LAO,2021,q4,Lao PDR,0.7576346620616822,408.5
LAO,2021,q5,Lao PDR,0.8486985637841846,408.5
LVA,2014,q1,Latvia,0.614542294927038,1192.5
LVA,2014,q2,Latvia,0.6792338076993479,1192.5
LVA,2014,q3,Latvia,0.720996669604726,1192.5
LVA,2014,q4,Latvia,0.8153587595413685,1192.5
LVA,2014,q5,Latvia,0.8956413849063296,1192.5
LVA,2017,q1,Latvia,0.3680470648036478,1430.0
LVA,2017,q2,Latvia,0.4304851406068018,1430.0
LVA,2017,q3,Latvia,0.5227624591615294,1430.0
LVA,2017,q4,Latvia,0.5555403269707769,1430.0
LVA,2017,q5,Latvia,0.7571136616945432,1430.0
LVA,2021,q1,Latvia,0.8170834239357959,1804.5
LVA,2021,q2,Latvia,0.8516563894218465,1804.5
LVA,2021,q3,Latvia,0.9626418077493348,1804.5
LVA,2021,q4,Latvia,0.9553886113978952,1804.5
LVA,2021,q5,Latvia,0.9252331459778435,1804.5
LBN,2014,q1,Lebanon,0.7015980402486842,740.5
LBN,2014,q2,Lebanon,0.6633853674612206,740.5
LBN,2014,q3,Lebanon,0.8194983538452015,740.5
LBN,2014,q4,Lebanon,0.8043027946966373,740.5
LBN,2014,q5,Lebanon,0.897755447324242,740.5
LBN,2017,q1,Lebanon,0.6602950680934977,887.0
LBN,2017,q2,Lebanon,0.8200516472025523,887.0
LBN,2017,q3,Lebanon,0.829173208706887,887.0
LBN,2017,q4,Lebanon,0.8105259453602217,887.0
LBN,2017,q5,Lebanon,0.8922779364790088,887.0
LBN,2021,q1,Lebanon,0.8325464603695086,670.0
LBN,2021,q2,Lebanon,0.8705820447972188,670.0
LBN,2021,q3,Lebanon,0.8402585050675735,670.0
LBN,2021,q4,Lebanon,0.9193735636932343,670.0
LBN,2021,q5,Lebanon,0.9586693757360208,670.0
LSO,2017,q1,Lesotho,0.0661135162076318,146.0
LSO,2017,q2,Lesotho,0.19700112154321675,146.0
LSO,2017,q3,Lesotho,0.25681769114011643,146.0
LSO,2017,q4,Lesotho,0.2788699148303403,146.0
LSO,2017,q5,Lesotho,0.5402839797627366,146.0
LSO,2022,q1,Lesotho,0.6788094555299302,159.5
LSO,2022,q2,Lesotho,0.6748809858052389,159.5
LSO,2022,q3,Lesotho,0.8229706955644139,159.5
LSO,2022,q4,Lesotho,0.83323203091044,159.5
LSO,2022,q5,Lesotho,0.8634810265361912,159.5
LBR,2017,q1,Liberia,0.4274121179012154,70.0
LBR,2017,q2,Liberia,0.5644860085902599,70.0
LBR,2017,q3,Liberia,0.6018859550930229,70.0
LBR,2017,q4,Liberia,0.7432982889313471,70.0
LBR,2017,q5,Liberia,0.7494924560973651,70.0
LBR,2021,q1,Liberia,0.7989265209462142,73.5
LBR,2021,q2,Liberia,0.8989552669286058,73.5
LBR,2021,q3,Liberia,0.8964025020120139,73.5
LBR,2021,q4,Liberia,0.8170919773029248,73.5
LBR,2021,q5,Liberia,0.8359277288103217,73.5
LBY,2017,q1,Libya,0.5915447925050834,1234.0
LBY,2017,q2,Libya,0.6301688278740785,1234.0
LBY,2017,q3,Libya,0.6704612812319095,1234.0
LBY,2017,q4,Libya,0.8171715211049221,1234.0
LBY,2017,q5,Libya,0.7828245495119475,1234.0
LTU,2014,q1,Lithuania,0.3760494885581577,1392.5
LTU,2014,q2,Lithuania,0.5717900558071897,1392.5
LTU,2014,q3,Lithuania,0.696666647541331,1392.5
LTU,2014,q4,Lithuania,0.8182614272145301,1392.5
LTU,2014,q5,Lithuania,0.8180772180355614,1392.5
LTU,2017,q1,Lithuania,0.4554447301500085,1627.0
LTU,2017,q2,Lithuania,0.5107903216155016,1627.0
LTU,2017,q3,Lithuania,0.6203130721158394,1627.0
LTU,2017,q4,Lithuania,0.6929215583734797,1627.0
LTU,2017,q5,Lithuania,0.7397810460530616,1627.0
LTU,2021,q1,Lithuania,0.7532289147765143,2232.0
LTU,2021,q2,Lithuania,0.8100279267227641,2232.0
LTU,2021,q3,Lithuania,0.7997644757400508,2232.0
LTU,2021,q4,Lithuania,0.9091959803927552,2232.0
LTU,2021,q5,Lithuania,0.9307621407962822,2232.0
LUX,2014,q1,Luxembourg,0.6587483711601364,3824.5
LUX,2014,q2,Luxembourg,0.7791084009332941,3824.5
LUX,2014,q3,Luxembourg,0.8959477571757469,3824.5
LUX,2014,q4,Luxembourg,0.9205082230270554,3824.5
LUX,2014,q5,Luxembourg,0.9187373815579719,3824.5
LUX,2017,q1,Luxembourg,0.6772875286658556,4115.0
LUX,2017,q2,Luxembourg,0.7795258257908877,4115.0
LUX,2017,q3,Luxembourg,0.7690250697185238,4115.0
LUX,2017,q4,Luxembourg,0.7776214882380131,4115.0
LUX,2017,q5,Luxembourg,0.786059945205679,4115.0
MKD,2014,q1,"Macedonia, FYR",0.6209130603373302,659.0
MKD,2014,q2,"Macedonia, FYR",0.854806331938492,659.0
MKD,2014,q3,"Macedonia, FYR",0.8055390393616872,659.0
MKD,2014,q4,"Macedonia, FYR",0.8604459310226031,659.0
MKD,2014,q5,"Macedonia, FYR",0.8500033162375575,659.0
MKD,2017,q1,"Macedonia, FYR",0.42779267793859516,754.0
MKD,2017,q2,"Macedonia, FYR",0.620744772586788,754.0
MKD,2017,q3,"Macedonia, FYR",0.7506716061715187,754.0
MKD,2017,q4,"Macedonia, FYR",0.8261291022066509,754.0
MKD,2017,q5,"Macedonia, FYR",0.9132713767279053,754.0
MKD,2021,q1,"Macedonia, FYR",0.7270522369685092,951.5
MKD,2021,q2,"Macedonia, FYR",0.9098996207023989,951.5
MKD,2021,q3,"Macedonia, FYR",0.8274531992819586,951.5
MKD,2021,q4,"Macedonia, FYR",0.9063618763247626,951.5
MKD,2021,q5,"Macedonia, FYR",0.9214326553326797,951.5
MDG,2014,q1,Madagascar,0.31118337583157707,73.5
MDG,2014,q2,Madagascar,0.3292054935081865,73.5
MDG,2014,q3,Madagascar,0.35992093487048377,73.5
MDG,2014,q4,Madagascar,0.499981115540609,73.5
MDG,2014,q5,Madagascar,0.5636228120645391,73.5
MDG,2017,q1,Madagascar,0.12680721905938755,75.0
MDG,2017,q2,Madagascar,0.1719176938295407,75.0
MDG,2017,q3,Madagascar,0.23739090729025852,75.0
MDG,2017,q4,Madagascar,0.31298386134326783,75.0
MDG,2017,q5,Madagascar,0.5109846491798276,75.0
MDG,2022,q1,Madagascar,0.6138109033511642,86.5
MDG,2022,q2,Madagascar,0.7753825040181872,86.5
MDG,2022,q3,Madagascar,0.7930480660688609,86.5
MDG,2022,q4,Madagascar,0.7164930498854581,86.5
MDG,2022,q5,Madagascar,0.8474419210062921,86.5
MWI,2014,q1,Malawi,0.5619289007889667,76.0
MWI,2014,q2,Malawi,0.6932483957793718,76.0
MWI,2014,q3,Malawi,0.7216849668295603,76.0
MWI,2014,q4,Malawi,0.7410807827749726,76.0
MWI,2014,q5,Malawi,0.8173232419571893,76.0
MWI,2017,q1,Malawi,0.1385294416248392,71.5
MWI,2017,q2,Malawi,0.18855177812897767,71.5
MWI,2017,q3,Malawi,0.24302864524741313,71.5
MWI,2017,q4,Malawi,0.30851982118113375,71.5
MWI,2017,q5,Malawi,0.47559319735770844,71.5
MWI,2021,q1,Malawi,0.701322243926519,80.5
MWI,2021,q2,Malawi,0.6726433620940069,80.5
MWI,2021,q3,Malawi,0.7374518945831114,80.5
MWI,2021,q4,Malawi,0.8237647381565038,80.5
MWI,2021,q5,Malawi,0.833819965641075,80.5
MYS,2014,q1,Malaysia,0.555329600182414,1161.0
MYS,2014,q2,Malaysia,0.7114907143916704,1161.0
MYS,2014,q3,Malaysia,0.730449167039458,1161.0
MYS,2014,q4,Malaysia,0.8142022714685472,1161.0
MYS,2014,q5,Malaysia,0.8827192300931022,1161.0
MYS,2017,q1,Malaysia,0.2449562137792428,1260.0
MYS,2017,q2,Malaysia,0.2960997340109367,1260.0
MYS,2017,q3,Malaysia,0.35111874397494325,1260.0
MYS,2017,q4,Malaysia,0.4799888664631863,1260.0
MYS,2017,q5,Malaysia,0.46028316868138447,1260.0
MYS,2021,q1,Malaysia,0.6643230992378671,1417.5
MYS,2021,q2,Malaysia,0.7517476517813884,1417.5
MYS,2021,q3,Malaysia,0.7787149025965573,1417.5
MYS,2021,q4,Malaysia,0.8633740952989634,1417.5
MYS,2021,q5,Malaysia,0.9270568692861133,1417.5
MLI,2014,q1,Mali,0.8800434837445665,90.0
MLI,2014,q2,Mali,0.8306561773248047,90.0
MLI,2014,q3,Mali,0.8360076257530903,90.0
MLI,2014,q4,Mali,0.8154229935088382,90.0
MLI,2014,q5,Mali,0.9305242926154346,90.0
MLI,2017,q1,Mali,0.40472980203573183,104.0
MLI,2017,q2,Mali,0.3470991610839257,104.0
MLI,2017,q3,Mali,0.45604551278790734,104.0
MLI,2017,q4,Mali,0.405469861857031,104.0
MLI,2017,q5,Mali,0.4766296095547933,104.0
MLI,2021,q1,Mali,0.45569266639508166,111.5
MLI,2021,q2,Mali,0.7286396673273635,111.5
MLI,2021,q3,Mali,0.8062339698406378,111.5
MLI,2021,q4,Mali,0.7576460305240611,111.5
MLI,2021,q5,Mali,0.8342425204178449,111.5
MLT,2014,q1,Malta,0.8344625017980815,1628.0
MLT,2014,q2,Malta,0.8526285013600525,1628.0
MLT,2014,q3,Malta,0.8559241878172607,1628.0
MLT,2014,q4,Malta,0.907184444732431,1628.0
MLT,2014,q5,Malta,0.9446053416231854,1628.0
MLT,2017,q1,Malta,0.5253169236659606,1957.0
MLT,2017,q2,Malta,0.7046327712274297,1957.0
MLT,2017,q3,Malta,0.7561213712094536,1957.0
MLT,2017,q4,Malta,0.8622154142881592,1957.0
MLT,2017,q5,Malta,0.9408037930007941,1957.0
MLT,2021,q1,Malta,0.9591969679207917,2398.5
MLT,2021,q2,Malta,0.9860756050273191,2398.5
MLT,2021,q3,Malta,0.9751680219964146,2398.5
MLT,2021,q4,Malta,0.9756941433674692,2398.5
MLT,2021,q5,Malta,0.9699460778312468,2398.5
MRT,2014,q1,Mauritania,0.5898310343669184,211.5
MRT,2014,q2,Mauritania,0.7820487392240859,211.5
MRT,2014,q3,Mauritania,0.7849461051688575,211.5
MRT,2014,q4,Mauritania,0.8485109685761292,211.5
MRT,2014,q5,Mauritania,0.831819833516651,211.5
MRT,2017,q1,Mauritania,0.315264466312833,259.0
MRT,2017,q2,Mauritania,0.4788758907583445,259.0
MRT,2017,q3,Mauritania,0.4894490064106935,259.0
MRT,2017,q4,Mauritania,0.6064141939331754,259.0
MRT,2017,q5,Mauritania,0.7084431190375633,259.0
MRT,2022,q1,Mauritania,0.6494310787081202,313.0
MRT,2022,q2,Mauritania,0.728151813825602,313.0
MRT,2022,q3,Mauritania,0.8092151754001241,313.0
MRT,2022,q4,Mauritania,0.8214053022504841,313.0
MRT,2022,q5,Mauritania,0.7614138101766884,313.0
MUS,2014,q1,Mauritius,0.3710111463928049,971.0
MUS,2014,q2,Mauritius,0.5125005612177416,971.0
MUS,2014,q3,Mauritius,0.5438393462879653,971.0
MUS,2014,q4,Mauritius,0.6405011141299736,971.0
MUS,2014,q5,Mauritius,0.8388489520476794,971.0
MUS,2017,q1,Mauritius,0.29661070566845,1134.5
MUS,2017,q2,Mauritius,0.3591755504769703,1134.5
MUS,2017,q3,Mauritius,0.3849994170358365,1134.5
MUS,2017,q4,Mauritius,0.3569182668753587,1134.5
MUS,2017,q5,Mauritius,0.6804405615461172,1134.5
MUS,2021,q1,Mauritius,0.8510340283834991,1216.5
MUS,2021,q2,Mauritius,0.8496338001362834,1216.5
MUS,2021,q3,Mauritius,0.893696541005881,1216.5
MUS,2021,q4,Mauritius,0.8517444106756545,1216.5
MUS,2021,q5,Mauritius,0.9315877755359436,1216.5
MEX,2014,q1,Mexico,0.5393535299385935,926.5
MEX,2014,q2,Mexico,0.49712526443482913,926.5
MEX,2014,q3,Mexico,0.6898298024923699,926.5
MEX,2014,q4,Mexico,0.7331122236024683,926.5
MEX,2014,q5,Mexico,0.817070460236885,926.5
MEX,2017,q1,Mexico,0.12282078751495727,1003.0
MEX,2017,q2,Mexico,0.24542694913583835,1003.0
MEX,2017,q3,Mexico,0.1782348251195083,1003.0
MEX,2017,q4,Mexico,0.30242898331989004,1003.0
MEX,2017,q5,Mexico,0.41397673698244203,1003.0
MEX,2022,q1,Mexico,0.8351957759447295,1167.5
MEX,2022,q2,Mexico,0.8230045654452819,1167.5
MEX,2022,q3,Mexico,0.8926170837612335,1167.5
MEX,2022,q4,Mexico,0.8997862305031568,1167.5
MEX,2022,q5,Mexico,0.9428107640153778,1167.5
MDA,2014,q1,Moldova,0.674446247521969,474.5
MDA,2014,q2,Moldova,0.6885702202656961,474.5
MDA,2014,q3,Moldova,0.7630474098032656,474.5
MDA,2014,q4,Moldova,0.8499238516991324,474.5
MDA,2014,q5,Moldova,0.9026084016993455,474.5
MDA,2017,q1,Moldova,0.4565858489959515,606.5
MDA,2017,q2,Moldova,0.639237779136387,606.5
MDA,2017,q3,Moldova,0.6451239880845593,606.5
MDA,2017,q4,Moldova,0.7219160574309702,606.5
MDA,2017,q5,Moldova,0.8185260120217416,606.5
MDA,2021,q1,Moldova,0.7336930027573818,771.0
MDA,2021,q2,Moldova,0.8255663755905467,771.0
MDA,2021,q3,Moldova,0.8483026830421476,771.0
MDA,2021,q4,Moldova,0.9416206413124626,771.0
MDA,2021,q5,Moldova,0.9264887654806939,771.0
MNG,2014,q1,Mongolia,0.6504601580748609,514.5
MNG,2014,q2,Mongolia,0.8458917161476012,514.5
MNG,2014,q3,Mongolia,0.8560698789088739,514.5
MNG,2014,q4,Mongolia,0.934557296306175,514.5
MNG,2014,q5,Mongolia,0.9562293220462029,514.5
MNG,2017,q1,Mongolia,0.225564005966991,491.5
MNG,2017,q2,Mongolia,0.36208868485742846,491.5
MNG,2017,q3,Mongolia,0.5358159340264758,491.5
MNG,2017,q4,Mongolia,0.6292855373347513,491.5
MNG,2017,q5,Mongolia,0.7646708803814289,491.5
MNG,2021,q1,Mongolia,0.8347871537705084,550.0
MNG,2021,q2,Mongolia,0.8720228446965343,550.0
MNG,2021,q3,Mongolia,0.9241434994251688,550.0
MNG,2021,q4,Mongolia,0.9302019022987383,550.0
MNG,2021,q5,Mongolia,0.9803157590672935,550.0
MNE,2014,q1,Montenegro,0.6983379912578338,779.0
MNE,2014,q2,Montenegro,0.8167450867772228,779.0
MNE,2014,q3,Montenegro,0.8251113316570151,779.0
MNE,2014,q4,Montenegro,0.8780571908713922,779.0
MNE,2014,q5,Montenegro,0.9293357018055795,779.0
MNE,2017,q1,Montenegro,0.5311455534270175,1004.5
MNE,2017,q2,Montenegro,0.6947211039103487,1004.5
MNE,2017,q3,Montenegro,0.7391601556803606,1004.5
MNE,2017,q4,Montenegro,0.8224705330723553,1004.5
MNE,2017,q5,Montenegro,0.8935997797932063,1004.5
MAR,2017,q1,Morocco,0.2797711727455406,390.0
MAR,2017,q2,Morocco,0.35186780378282934,390.0
MAR,2017,q3,Morocco,0.43241605310375497,390.0
MAR,2017,q4,Morocco,0.5201223511851827,390.0
MAR,2017,q5,Morocco,0.714438870577869,390.0
MAR,2021,q1,Morocco,0.7776959288705886,439.0
MAR,2021,q2,Morocco,0.7781863741705766,439.0
MAR,2021,q3,Morocco,0.8344699188647368,439.0
MAR,2021,q4,Morocco,0.761528122109538,439.0
MAR,2021,q5,Morocco,0.8887680684407351,439.0
MOZ,2017,q1,Mozambique,0.2197917868177099,62.5
MOZ,2017,q2,Mozambique,0.17626947273927643,62.5
MOZ,2017,q3,Mozambique,0.2971577405113849,62.5
MOZ,2017,q4,Mozambique,0.46879343227718523,62.5
MOZ,2017,q5,Mozambique,0.577635492768786,62.5
MOZ,2021,q1,Mozambique,0.3213691798125478,61.5
MOZ,2021,q2,Mozambique,0.48355776596821015,61.5
MOZ,2021,q3,Mozambique,0.6143481015970407,61.5
MOZ,2021,q4,Mozambique,0.6883807719370119,61.5
MOZ,2021,q5,Mozambique,0.7618945032205863,61.5
MMR,2014,q1,Myanmar,0.7126989467051813,207.5
MMR,2014,q2,Myanmar,0.8730080955900107,207.5
MMR,2014,q3,Myanmar,0.8597219815753147,207.5
MMR,2014,q4,Myanmar,0.9165647218649942,207.5
MMR,2014,q5,Myanmar,0.949528535464899,207.5
MMR,2017,q1,Myanmar,0.48572108512119394,226.0
MMR,2017,q2,Myanmar,0.5374502381191558,226.0
MMR,2017,q3,Myanmar,0.6107789809057569,226.0
MMR,2017,q4,Myanmar,0.6745819233667047,226.0
MMR,2017,q5,Myanmar,0.7404425725042294,226.0
MMR,2021,q1,Myanmar,0.6855071794012566,223.5
MMR,2021,q2,Myanmar,0.7827664375973026,223.5
MMR,2021,q3,Myanmar,0.8194204955604368,223.5
MMR,2021,q4,Myanmar,0.8249461648034855,223.5
MMR,2021,q5,Myanmar,0.8634956746799903,223.5
NAM,2014,q1,Namibia,0.13009156094106572,527.5
NAM,2014,q2,Namibia,0.2194416150344623,527.5
NAM,2014,q3,Namibia,0.3358569516800446,527.5
NAM,2014,q4,Namibia,0.46999143807681903,527.5
NAM,2014,q5,Namibia,0.638198878511342,527.5
NAM,2017,q1,Namibia,0.1249507781735057,507.5
NAM,2017,q2,Namibia,0.23324254865621447,507.5
NAM,2017,q3,Namibia,0.31889901197704223,507.5
NAM,2017,q4,Namibia,0.4199789778828233,507.5
NAM,2017,q5,Namibia,0.6315425260984505,507.5
NAM,2021,q1,Namibia,0.6495760894063838,494.5
NAM,2021,q2,Namibia,0.7379022788981672,494.5
NAM,2021,q3,Namibia,0.791521382373331,494.5
NAM,2021,q4,Namibia,0.8532887489964388,494.5
NAM,2021,q5,Namibia,0.9070633199134724,494.5
NPL,2014,q1,Nepal,0.6149250140008207,146.5
NPL,2014,q2,Nepal,0.7143364420964489,146.5
NPL,2014,q3,Nepal,0.7575361615486442,146.5
NPL,2014,q4,Nepal,0.8717737605101619,146.5
NPL,2014,q5,Nepal,0.9113979986049381,146.5
NPL,2017,q1,Nepal,0.5074761372338061,176.5
NPL,2017,q2,Nepal,0.7378122411911021,176.5
NPL,2017,q3,Nepal,0.7475815910634845,176.5
NPL,2017,q4,Nepal,0.7369643702117924,176.5
NPL,2017,q5,Nepal,0.8022122944624768,176.5
NPL,2021,q1,Nepal,0.742787776270566,214.0
NPL,2021,q2,Nepal,0.8873979759021884,214.0
NPL,2021,q3,Nepal,0.907078774962189,214.0
NPL,2021,q4,Nepal,0.9407964701396051,214.0
NPL,2021,q5,Nepal,0.9561363867953798,214.0
NLD,2014,q1,Netherlands,0.6926098467320522,2437.0
NLD,2014,q2,Netherlands,0.8016541025149794,2437.0
NLD,2014,q3,Netherlands,0.7921360410297237,2437.0
NLD,2014,q4,Netherlands,0.8514947760116479,2437.0
NLD,2014,q5,Netherlands,0.9066871860820309,2437.0
NLD,2017,q1,Netherlands,0.551515192794275,2723.0
NLD,2017,q2,Netherlands,0.7030293858550954,2723.0
NLD,2017,q3,Netherlands,0.7138039859996751,2723.0
NLD,2017,q4,Netherlands,0.8332325597658894,2723.0
NLD,2017,q5,Netherlands,0.9569640881664397,2723.0
NLD,2021,q1,Netherlands,0.8561239326984282,3439.0
NLD,2021,q2,Netherlands,0.8589941577023175,3439.0
NLD,2021,q3,Netherlands,0.8802225166576608,3439.0
NLD,2021,q4,Netherlands,0.951999080995785,3439.0
NLD,2021,q5,Netherlands,0.9752101771426207,3439.0
NZL,2014,q1,New Zealand,0.7868752799668706,1789.5
NZL,2014,q2,New Zealand,0.8744099318266807,1789.5
NZL,2014,q3,New Zealand,0.9393418117600213,1789.5
NZL,2014,q4,New Zealand,0.9659455729684734,1789.5
NZL,2014,q5,New Zealand,0.9882849963178345,1789.5
NZL,2017,q1,New Zealand,0.5189984365399396,2031.0
NZL,2017,q2,New Zealand,0.7392162815868897,2031.0
NZL,2017,q3,New Zealand,0.8884435923942229,2031.0
NZL,2017,q4,New Zealand,0.8586922783683755,2031.0
NZL,2017,q5,New Zealand,0.920665052720561,2031.0
NZL,2021,q1,New Zealand,0.8938935618201105,2362.5
NZL,2021,q2,New Zealand,0.953369281769764,2362.5
NZL,2021,q3,New Zealand,0.9845418333792395,2362.5
NZL,2021,q4,New Zealand,0.9648920329881304,2362.5
NZL,2021,q5,New Zealand,0.9616166207716829,2362.5
NIC,2014,q1,Nicaragua,0.5207336294381396,235.0
NIC,2014,q2,Nicaragua,0.5381440935486664,235.0
NIC,2014,q3,Nicaragua,0.6543831314385907,235.0
NIC,2014,q4,Nicaragua,0.7801104480208503,235.0
NIC,2014,q5,Nicaragua,0.8381983609355674,235.0
NIC,2017,q1,Nicaragua,0.4301268900024068,280.5
NIC,2017,q2,Nicaragua,0.5580166800618852,280.5
NIC,2017,q3,Nicaragua,0.5911287171478956,280.5
NIC,2017,q4,Nicaragua,0.6338919567457563,280.5
NIC,2017,q5,Nicaragua,0.7833694059393713,280.5
NIC,2021,q1,Nicaragua,0.5748937809561092,294.0
NIC,2021,q2,Nicaragua,0.7806910785599129,294.0
NIC,2021,q3,Nicaragua,0.8621031581828031,294.0
NIC,2021,q4,Nicaragua,0.8016023014472998,294.0
NIC,2021,q5,Nicaragua,0.8630524839192913,294.0
NER,2014,q1,Niger,0.8200823060923964,59.5
NER,2014,q2,Niger,0.9105015617166844,59.5
NER,2014,q3,Niger,0.8678560664257616,59.5
NER,2014,q4,Niger,0.8599292431842059,59.5
NER,2014,q5,Niger,0.8674350425791336,59.5
NER,2017,q1,Niger,0.16208727423938846,60.0
NER,2017,q2,Niger,0.3728361769368326,60.0
NER,2017,q3,Niger,0.274814093827509,60.0
NER,2017,q4,Niger,0.4140981880648355,60.0
NER,2017,q5,Niger,0.5127734408043927,60.0
NER,2022,q1,Niger,0.54826631367101,69.0
NER,2022,q2,Niger,0.5487761364886932,69.0
NER,2022,q3,Niger,0.697323231290109,69.0
NER,2022,q4,Niger,0.7087747881001489,69.0
