country,year,income_cat,NA/couldnt,savings,family_friends,work_loan,borrowing,selling_assets,other
Lebanon,2014,q5,0.08358493830940603,0.3488771938398189,0.36537868299806925,0.16756946171950635,0.002207336914060537,0.02158403761105791,0.010798348608080963
Lebanon,2017,q1,0.32696210651387325,0.1451011086125124,0.3766474361354435,0.05950115604900727,0.06260575855028125,0.012742825392629003,0.01643960874625328
Lebanon,2017,q2,0.17231879704628558,0.19174456220027492,0.46281731083590005,0.08908142436953849,0.06418547619333927,0.007629555751162181,0.012222873603499567
Lebanon,2017,q3,0.1661546687115925,0.22034391351065083,0.41101068769738813,0.1525232399764809,0.032969418704429494,0.00467212258152036,0.012325948817937823
Lebanon,2017,q4,0.17609480599141952,0.309348815354878,0.29839694055322374,0.12473145353621015,0.05506708025742454,0.013379248648358903,0.022981655658485207
Lebanon,2017,q5,0.10772206352099127,0.3972847659118015,0.3093551978801966,0.13997661882448623,0.03494234925017246,0.0,0.010719004612351916
Lebanon,2021,q1,0.12609452897088527,0.018572476229643812,0.6619420375683602,0.10897473744667302,0.011507962298345817,0.04135901065960616,0.031549246826485675
Lebanon,2021,q2,0.11697418130097281,0.06627036747402883,0.612858318566373,0.1343748123973825,0.010925192990921685,0.018291840925013552,0.04030528634530766
Lebanon,2021,q3,0.12463280391416968,0.08299830430421751,0.559411078122827,0.12912739129104522,0.022312783834106033,0.038950192505541756,0.042567446028092835
Lebanon,2021,q4,0.08062643630676568,0.10144868106276343,0.5141254696046985,0.2701872740461299,0.0239165060720297,0.0,0.009695632907612694
Lebanon,2021,q5,0.025194213626916408,0.19617494058156412,0.3991191976305576,0.3433443438432869,0.0,0.016136410637062736,0.02003089368061227
Lesotho,2017,q1,0.9270817529784249,0.0,0.05424040087834727,0.011605992313330449,0.0,0.007071853829897405,0.0
Lesotho,2017,q2,0.7855971231367707,0.025989395219126892,0.11497930587708204,0.0405875966233591,0.015444823823648725,0.017401755320012622,0.0
Lesotho,2017,q3,0.7360848580228533,0.04107340397248312,0.16011877923053627,0.026585952023064286,0.001848874873303431,0.007097450837030181,0.02719068104072933
Lesotho,2017,q4,0.6639243284867757,0.050904321229574355,0.12883166428766896,0.08446793329101739,0.00172568695201321,0.05720575668288407,0.01294030907006635
Lesotho,2017,q5,0.43403609749019995,0.12779970742520913,0.20124261706128038,0.1923392176065262,0.017343690997055666,0.025679922747063457,0.001558746672665191
Lesotho,2022,q1,0.22222959213521679,0.1838150553361953,0.3668127911995991,0.05202516635106679,0.054753547658395546,0.0997238830264363,0.020639964293090136
Lesotho,2022,q2,0.275731020451977,0.17225752062155555,0.3401664554478878,0.041907944352994074,0.11393133170545347,0.05243884913207581,0.003566878288056301
Lesotho,2022,q3,0.12500443822946053,0.10493663629752928,0.5182675628459388,0.05601413111007692,0.08372961636901376,0.05462006142765916,0.057427553720321656
Lesotho,2022,q4,0.13629248439747318,0.17263096843887227,0.5078172769370459,0.06493567799619093,0.06740721440357106,0.03369698757726545,0.017219390249581207
Lesotho,2022,q5,0.08232670918198805,0.23574200937897638,0.3770132742826417,0.1773090057190949,0.05844637862796247,0.05508566607827903,0.014076956731057478
Liberia,2017,q1,0.49737935408115885,0.05335097768735754,0.1607726431107951,0.0824890947171197,0.01948294389336004,0.07520852801762572,0.11131645849258308
Liberia,2017,q2,0.33438919808519574,0.09663981695338114,0.11529004691629192,0.1673181592651897,0.00848271555667605,0.10112479332454437,0.17675526989872103
Liberia,2017,q3,0.3449114215982989,0.0772726798067484,0.09574917637921725,0.23450031627041765,0.03909627121672992,0.05320262330867822,0.15526751141990966
Liberia,2017,q4,0.17757011723728902,0.1232771537724198,0.16730242957482971,0.25225830753925504,0.03817352200920722,0.0791315938313639,0.16228687603563535
Liberia,2017,q5,0.1803301366048101,0.12692742679689986,0.15174492121782363,0.26450206243419294,0.027586799518330693,0.07017740729782469,0.1787312461301181
Liberia,2021,q1,0.09430378306877019,0.11446955205166008,0.3878845835759862,0.11011844269420096,0.11045231030857076,0.12012855306445964,0.06264277523635216
Liberia,2021,q2,0.030889952803641936,0.14228948447573173,0.37473575170287815,0.20670105523976434,0.15233061442788706,0.0762488910547151,0.01680425029538162
Liberia,2021,q3,0.035607871717082365,0.1510052063720432,0.3810317923988797,0.19455399628947698,0.14122532254396525,0.06798962627090382,0.028586184407648735
Liberia,2021,q4,0.03251506951720024,0.24722596582883283,0.3204377164272239,0.1573411591236241,0.09091816595589515,0.1503929531798749,0.0011689699673488045
Liberia,2021,q5,0.05318921568138428,0.22613637348742072,0.3457666684058606,0.13732371763175594,0.10851796468703988,0.11088305550829407,0.01818300459824453
Libya,2017,q1,0.4070248499767421,0.09013245387006635,0.22361771471802538,0.2434919224797261,0.0343027014372656,0.0014303575181744395,0.0
Libya,2017,q2,0.3690239555872289,0.0701735865301502,0.2515590441917309,0.27173478634595644,0.029499724161521076,0.005276923595153667,0.002731979588258745
Libya,2017,q3,0.32244946162553795,0.14398701789755017,0.23581419561437686,0.23270207373529272,0.0301755680617969,0.0070892571425524974,0.027782425922892887
Libya,2017,q4,0.17380736443546535,0.20038225508465962,0.22107664245106146,0.3335126202114282,0.04716588134224175,0.009021114459612596,0.015034122015530997
Libya,2017,q5,0.21956032051226915,0.19698955079897715,0.1795171899307908,0.3754084502584839,0.019339890034117964,0.0,0.009184598465360945
Lithuania,2014,q1,0.637736715262915,0.06672470786037504,0.2206291918361441,0.020386897500246918,0.027438434899043705,0.0,0.027084052641275298
Lithuania,2014,q2,0.43817312198151137,0.27513953298514654,0.2224550176806491,0.028863769023847952,0.03536855832884498,0.0,0.0
Lithuania,2014,q3,0.309009486359388,0.32770797610473973,0.2544180538808525,0.041095620661253544,0.04910989091337193,0.0,0.01865897208039415
Lithuania,2014,q4,0.18911281699374696,0.4207380367804979,0.2895895817052818,0.038410266316427855,0.05919191427616011,0.0,0.002957383927885335
Lithuania,2014,q5,0.18192278196443867,0.4302706407606788,0.2546786724935762,0.07586138008403925,0.046119911858525424,0.0,0.011146612838741729
Lithuania,2017,q1,0.5357542091690054,0.21290047839223333,0.1835394612372924,0.04327283181382126,0.015731958706661543,0.008801060680986024,0.0
Lithuania,2017,q2,0.4786886241268277,0.19154576427742015,0.25679126611291847,0.02775360933924411,0.034699681885918855,0.01052105425767065,0.0
Lithuania,2017,q3,0.37953521415329405,0.2620163590904706,0.27195724316776376,0.02976227931336436,0.03587931881420783,0.010044516627220203,0.010805068833679234
Lithuania,2017,q4,0.30436820486902405,0.2632422972117018,0.2830859575083603,0.11290134213692336,0.033691961516494166,0.0027102367574963343,0.0
Lithuania,2017,q5,0.2398954583162167,0.3276443340339018,0.24409519519013942,0.1430079292241497,0.022059072063484248,0.02032349563072165,0.00297451554138642
Lithuania,2021,q1,0.34013766052421857,0.1878672435670636,0.3844568011941255,0.06763853217765929,0.019899762536933013,0.0,0.0
Lithuania,2021,q2,0.26026873092921454,0.2808236442833163,0.2947215109642905,0.10959339954563302,0.036642891912833896,0.007611412585054271,0.010338409779657498
Lithuania,2021,q3,0.23482670560558408,0.3003161929144777,0.22114109625754486,0.21126793348469847,0.03244807173769495,0.0,0.0
Lithuania,2021,q4,0.19149411238726857,0.41352083454651734,0.19000755309907405,0.16247402587475773,0.035244550629441464,0.0,0.0072589234629408675
Lithuania,2021,q5,0.14089643634736948,0.46472058534309774,0.13353857102089753,0.24572451179552335,0.0052508995812006985,0.0,0.00986899591191123
Luxembourg,2014,q1,0.3600054979740854,0.41973851666972606,0.11778202316693413,0.05252605678713434,0.02525033934891891,0.0,0.024697566053201246
Luxembourg,2014,q2,0.22619317243312412,0.4765528724752225,0.1597440942596945,0.08132496791204241,0.028323885083237254,0.0,0.027861007836679195
Luxembourg,2014,q3,0.10405224282425302,0.5659926075258732,0.20837466078000613,0.05731837996912337,0.035461901333270006,0.0,0.028800207567474225
Luxembourg,2014,q4,0.07949177697294461,0.6813336357600073,0.09986733243422825,0.05854155011033054,0.0392378236045207,0.0,0.04152788111796866
Luxembourg,2014,q5,0.0902381600407782,0.6724487402061929,0.10373160376087086,0.0764365837368465,0.03918473059722107,0.0,0.01796018165809041
Luxembourg,2017,q1,0.31924795697967184,0.340356469798783,0.19831576196908982,0.09065645925830426,0.047958837639678516,0.0034645143544726376,0.0
Luxembourg,2017,q2,0.2084370857829453,0.41278465528011127,0.21867961236543834,0.1273642609874457,0.016210495934079562,0.012037088426166987,0.004486801223812764
Luxembourg,2017,q3,0.2309749302814761,0.46926195397896064,0.14310767650753695,0.09985611315103153,0.05368367385885849,0.0,0.0031156522221362235
Luxembourg,2017,q4,0.2078583589044187,0.5516230966711962,0.08973567401028101,0.08464581039459891,0.045693559912079115,0.015803931414801967,0.004639568692623984
Luxembourg,2017,q5,0.21559852705346866,0.46743764397651133,0.09565238345899892,0.12504121106447513,0.06206604385811184,0.0,0.03420419058843418
"Macedonia, FYR",2014,q1,0.369996743177202,0.11406522115266643,0.44479820157690647,0.03645871743503083,0.017430439278841803,0.00909019648546779,0.008160480893884567
"Macedonia, FYR",2014,q2,0.15268165190781927,0.13280299479701796,0.5981724913882386,0.03695284445104595,0.037826184132674676,0.00832299189796819,0.03324084142523537
"Macedonia, FYR",2014,q3,0.19001044755047672,0.14633926102897302,0.5170635789930728,0.08099738766994213,0.047929085765357725,0.012541445969604426,0.0051187930225732115
"Macedonia, FYR",2014,q4,0.139554068977397,0.19318491091923012,0.5371301006265595,0.05463411734799677,0.043541846485811934,0.0,0.0319549556430047
"Macedonia, FYR",2014,q5,0.14954948692422027,0.199950625480861,0.5057454780694675,0.0917218819190826,0.030191102818267757,0.002191358382453706,0.020650066405647285
"Macedonia, FYR",2017,q1,0.5679716651893111,0.0354186494527867,0.3359561601500357,0.04381393068404324,0.01260393765172946,0.004235656872093792,0.0
"Macedonia, FYR",2017,q2,0.37925522741321194,0.08303587365298308,0.4001096608165278,0.0890878565759918,0.033202553834801966,0.0,0.015308827706483317
"Macedonia, FYR",2017,q3,0.23658937054247733,0.12596589491602914,0.4855729021262703,0.10095680200645199,0.038176007122767225,0.012739023286004061,0.0
"Macedonia, FYR",2017,q4,0.17387089779334905,0.13977095771664372,0.44307139727542966,0.15718846962182315,0.0800751475567375,0.0,0.006023130036016959
"Macedonia, FYR",2017,q5,0.08672862327209474,0.32841824916744305,0.2988163488388318,0.19789761957344248,0.08125049323044471,0.0,0.006888665917743294
"Macedonia, FYR",2021,q1,0.2693590089594852,0.04835535024112668,0.48671800184304,0.08318078853053133,0.0828217976671617,0.022759984312158803,0.006805068446496234
"Macedonia, FYR",2021,q2,0.11458943288815916,0.11569187707799361,0.45144918196590644,0.19393399266540717,0.1184976678990617,0.005837847503471831,0.0
"Macedonia, FYR",2021,q3,0.16523611492807508,0.11140633075756695,0.3914547190363979,0.18883993410613026,0.12096013721334613,0.022102763958483665,0.0
"Macedonia, FYR",2021,q4,0.09982984821311133,0.1991969868648256,0.43419242203999253,0.12931327286224398,0.11925661756396903,0.005431524117710742,0.012779328338146814
"Macedonia, FYR",2021,q5,0.06674850224936052,0.24542201951804735,0.3500609245403773,0.2098283549625791,0.10608524031324187,0.018320960612459664,0.0035339978039342383
Madagascar,2014,q1,0.6888166241684229,0.07111730311103531,0.07708212420969622,0.13219577434610577,0.0,0.0,0.03078817416473979
Madagascar,2014,q2,0.6510037950179685,0.047202528240781215,0.11457784826053692,0.12537579358953024,0.0,0.01979071147384503,0.04204932341733811
Madagascar,2014,q3,0.6327478895305354,0.046583865485820185,0.0731131943347257,0.17704348470030315,0.0,0.007331175598980891,0.06318039034963473
Madagascar,2014,q4,0.49802136669406327,0.09115120739679272,0.16985936965882806,0.18362430392325074,0.0076993238433885,0.0019975177653278053,0.04764691071834892
Madagascar,2014,q5,0.4363771879354608,0.1332060847541154,0.17653538729475746,0.1842633628308526,0.0,0.0,0.0696179771848137
Madagascar,2017,q1,0.8347767155049051,0.0,0.019387927402222675,0.07733996530787611,0.0,0.03841606543570744,0.030079326349288768
Madagascar,2017,q2,0.7840659321462742,0.01177204763246052,0.0042159554057937315,0.13185743654387408,0.009919419990418864,0.04401637402418524,0.01415283425699348
Madagascar,2017,q3,0.703538536599514,0.029811380209082937,0.024140720291406403,0.164838722746734,0.0,0.05907055611022743,0.018600084043035148
Madagascar,2017,q4,0.6659255596018349,0.05983149959275503,0.016139479935238794,0.21979026435063065,0.0,0.0210905790548973,0.017222617464643337
Madagascar,2017,q5,0.45379028373948355,0.07151331702269202,0.05187919070118683,0.3655785911716061,0.0,0.0352250670806889,0.022013550284342605
Madagascar,2022,q1,0.23650130494784538,0.05034974713786008,0.20055167944708271,0.2849672019117726,0.04459707642498856,0.14968779170099047,0.03334519842946018
Madagascar,2022,q2,0.10286182748154335,0.08791256698153625,0.23968015043201607,0.32656451074251175,0.02046944400526458,0.12175566850026949,0.10075583185685856
Madagascar,2022,q3,0.056700042849495945,0.07860555323948877,0.29297221897277426,0.3454148211893323,0.028261933192959755,0.15120245007118452,0.04684298048476451
Madagascar,2022,q4,0.08038686306451139,0.06444999784035187,0.1639529308080537,0.3892967707004081,0.05223825123949844,0.20312008705003057,0.04655509929714596
Madagascar,2022,q5,0.0666585018174927,0.10926625485268117,0.2493989203209231,0.3373135685463069,0.061190001977178284,0.08998494892793604,0.08618780355748182
Malawi,2014,q1,0.40684212530127956,0.1758550115285258,0.14787903234472097,0.20143328477561873,0.01796128778025428,0.031228973909753793,0.018800284359846934
Malawi,2014,q2,0.2822773691762845,0.1544282053330513,0.2125796229716948,0.26563613783698625,0.002896227042789242,0.02447423504434373,0.05770820259485024
Malawi,2014,q3,0.27005589617508835,0.25434665228621234,0.1760776005305168,0.22462834741885812,0.007027921472356136,0.009591298819952998,0.05827228329701521
Malawi,2014,q4,0.21513556792059757,0.22515639484465114,0.2830479149903111,0.16359618553335895,0.0116477197478835,0.04378364930442987,0.05763256765876788
Malawi,2014,q5,0.14941713670283066,0.2618871402094239,0.23625489016558954,0.2330958663284826,0.014617914547263045,0.03631922719442908,0.06840782485198123
Malawi,2017,q1,0.7918132316355606,0.030312031756453656,0.037429490890727,0.0037568121083269646,0.05277159615163788,0.06965732673960022,0.014259510717693725
Malawi,2017,q2,0.7105521415835175,0.010300783366771484,0.0675051506285537,0.03427541080408161,0.048761732735267495,0.10129209002462734,0.027312690857180678
Malawi,2017,q3,0.6234073895778289,0.052108321456295216,0.07913411946554198,0.05879742020505027,0.04880722910229079,0.1335639651747579,0.004181555018234863
Malawi,2017,q4,0.5915728755688638,0.0784625769281194,0.10295290666015,0.029375837663698987,0.0934159639533462,0.09990730325000233,0.004312535975819191
Malawi,2017,q5,0.4195793605627403,0.1339620943293518,0.12546151850446038,0.13225339376247486,0.07979905738409457,0.10482744207955122,0.004117133377326853
Malawi,2021,q1,0.09471094037575017,0.022741799530940025,0.3768574015765112,0.007702441899252385,0.20882270292873478,0.2039668156977308,0.08519789799108059
Malawi,2021,q2,0.0283008533985524,0.03556078281219496,0.26692308889554806,0.03286228968299642,0.2676223579120178,0.29905578450744075,0.06967484279124961
Malawi,2021,q3,0.030275286122851387,0.05482476089199704,0.3535977979068688,0.0844242911614715,0.1873549761123777,0.23227281929403706,0.05725006851039648
Malawi,2021,q4,0.04480711035068692,0.09840725547581597,0.33308978865811995,0.039040389329949514,0.3179764101071168,0.1391936675751726,0.027485378503138296
Malawi,2021,q5,0.02862903040639677,0.1574207896357576,0.35888426226902587,0.0916667624838527,0.16359174139295485,0.13755100395252826,0.06225640985948401
Malaysia,2014,q1,0.44677387280165587,0.16807386425272605,0.22341168476551748,0.11488744083532836,0.01462584463127642,0.0,0.03222729271349578
Malaysia,2014,q2,0.28850928560832956,0.24043763824779815,0.3057880266275488,0.1192859861705577,0.009982779193315413,0.0,0.035996284152450306
Malaysia,2014,q3,0.27565636131899574,0.2923459549155708,0.22451780855876202,0.14796857322640752,0.03422606785557363,0.0,0.025285234124690203
Malaysia,2014,q4,0.18579772853145282,0.37473454621092295,0.23352643986906244,0.1845513655412035,0.01501844295157491,0.0,0.006371476895783427
Malaysia,2014,q5,0.1258712449275687,0.5030348882137179,0.14447362024419788,0.18241019965261612,0.008689869394779209,0.0,0.035520177567120156
Malaysia,2017,q1,0.7434725346898593,0.10538951296389858,0.07217887759511807,0.050670738328835944,0.010109222909565313,0.011571251530897907,0.006607861981824876
Malaysia,2017,q2,0.6866386112718439,0.09035086366140285,0.12355024743089948,0.0696619327228349,0.009956031708187563,0.019842313204831288,0.0
Malaysia,2017,q3,0.6454960142818327,0.15381088975011267,0.10357326141325791,0.08328721265483661,0.01044738015673607,0.00338524174322401,0.0
Malaysia,2017,q4,0.5200111335368137,0.2361742060564403,0.08795619206661526,0.13117455483771928,0.02073953149638788,0.0,0.003944382006023506
Malaysia,2017,q5,0.5397168313186155,0.2713526736877841,0.04703555634485506,0.11876834566504497,0.02055787487841385,0.0,0.0025687181052864707
Malaysia,2021,q1,0.2427901614212213,0.22134138442178422,0.32427341691058725,0.07329155193177526,0.040295018031139634,0.09710647744883735,0.0009019898346550572
Malaysia,2021,q2,0.08821318313411118,0.2627141272318042,0.4148972431250635,0.05959490065878831,0.005781546981140588,0.1600391650845004,0.008759833784591779
Malaysia,2021,q3,0.11270956830062367,0.3855273404764461,0.27731361232906304,0.08696158855212856,0.014343867931191545,0.11087587523423056,0.012268147176316534
Malaysia,2021,q4,0.09136066467689685,0.5342490728773293,0.24016214950340198,0.06011099236433451,0.00792083303425224,0.05109333059572313,0.01510295694806205
Malaysia,2021,q5,0.04388485688895468,0.6058779480066991,0.1813745769826324,0.12097365837688792,0.0008995878547083878,0.033908963986135986,0.013080407903981442
Mali,2014,q1,0.11839926372866227,0.12722001409312877,0.5008591902022416,0.18755825206778887,0.014722684776220156,0.0015572525267712452,0.04968334260518723
Mali,2014,q2,0.16934382267519535,0.12238039262444413,0.48550516565469065,0.2018633031435874,0.0,0.0,0.02090731590208254
Mali,2014,q3,0.1639923742469097,0.13032522366778007,0.5714081339435441,0.12927256197184112,0.0,0.0,0.005001706169924984
Mali,2014,q4,0.1820196690885849,0.22141532820045604,0.43512924821245025,0.15574180781342867,0.0,0.0025573374025769095,0.0031366092825031995
Mali,2014,q5,0.07405291818185807,0.17868092353501722,0.35686636967304336,0.36921942776893585,0.004515222168157707,0.0,0.01666513867298782
Mali,2017,q1,0.56751754929449,0.027535668260315865,0.08770057080628418,0.27570767847509997,0.0,0.02775264866977807,0.013785884494031855
Mali,2017,q2,0.6202846062388715,0.07277662766365305,0.06821829464976796,0.18650889381409247,0.011727027746021254,0.03261623267720283,0.007868317210390992
Mali,2017,q3,0.5145606597206338,0.04690503383436722,0.14198931823227157,0.2566136509241441,0.010537509797124416,0.029393827491458874,0.0
Mali,2017,q4,0.5575736438619155,0.055522323711301155,0.1410968376558263,0.19822154278799858,0.005891076369561883,0.03695649428105346,0.004738081332343005
Mali,2017,q5,0.48880799300552985,0.08956709524291824,0.07097351527151273,0.2779487591319491,0.026731296070438157,0.03456239743967684,0.011408943837975099
Mali,2021,q1,0.45544710965162927,0.1201964230336828,0.26473038584641106,0.04788551557745839,0.009105113500556419,0.08982221030588872,0.012813242084373427
Mali,2021,q2,0.13422465480181953,0.23804248774781053,0.2743245333370785,0.11680592253293026,0.04195933260483277,0.137135677870817,0.057507391104711474
Mali,2021,q3,0.09491446534104414,0.15959175171914805,0.39125602715128877,0.15940912070769048,0.043632572875628696,0.09885156481831814,0.052344497386881766
Mali,2021,q4,0.0841156032560242,0.18606269143357662,0.3519537699560376,0.16925453424286915,0.02197881460561345,0.1582383662199147,0.028396220285964332
Mali,2021,q5,0.07509690497643567,0.3710875465684867,0.24564960048170653,0.16811314884590184,0.025689709191364464,0.09066057460571947,0.02370251533038522
Malta,2014,q1,0.16553749820191854,0.41823528320166303,0.16845612257813233,0.09858124226834449,0.09210145659346866,0.0,0.057088397156472924
Malta,2014,q2,0.1473714986399475,0.5471458289801293,0.14264468821853998,0.12018889281744283,0.03501830102392272,0.0,0.007630790320017636
Malta,2014,q3,0.1440758121827394,0.5389819533575767,0.15548903994708455,0.12950795118477818,0.026701070456404487,0.0,0.005244172871416681
Malta,2014,q4,0.09881099662465125,0.5599567547749372,0.10597229397669773,0.17691531430560753,0.05552148868812834,0.0,0.002823151629977932
Malta,2014,q5,0.05539465837681459,0.6820009017398381,0.044440731291273315,0.1635979314052352,0.0471587462959864,0.0,0.007407030890852367
Malta,2017,q1,0.4725055339124341,0.28654119416010565,0.13707523899976187,0.07598650393984824,0.023536444144639596,0.002177542421605258,0.002177542421605258
Malta,2017,q2,0.2953672287725702,0.463927670696919,0.09053927745447618,0.10411225563066666,0.036442598291621844,0.0,0.009610969153746138
Malta,2017,q3,0.24387862879054648,0.48184864494534085,0.096004646109678,0.14063935270149236,0.010384858221024673,0.0,0.027243869231917694
Malta,2017,q4,0.1393818922260447,0.6355781117272209,0.04762037329735915,0.16610213877354593,0.004535687924011546,0.0,0.006781796051817809
Malta,2017,q5,0.06107472402287533,0.6288255872061094,0.07746703128984135,0.1981199761229193,0.0205026946546403,0.0013184455336535225,0.012691541169960826
Malta,2021,q1,0.04918327412746158,0.29223996248003464,0.319335513086366,0.22123600274610752,0.08595060277607493,0.0,0.032054644783955304
Malta,2021,q2,0.025125532227426948,0.4860405395466144,0.2299092779770048,0.15907872428321154,0.049001148466106446,0.006375143071074359,0.04446963442856145
Malta,2021,q3,0.028301796538990953,0.6159641218338987,0.15425684124048433,0.1589107309525035,0.02983439969213689,0.0012510118274327133,0.011481097914552945
Malta,2021,q4,0.007921819881164402,0.5127493971675718,0.13181638197478918,0.2777516045780649,0.03671846822820655,0.018152258785573257,0.014890069384629855
Malta,2021,q5,0.044985538923622476,0.6495994770477816,0.06994980682351588,0.19631368355205556,0.02037467632719853,0.0053601257040040646,0.013416691621821944
Mauritania,2014,q1,0.39470116131823335,0.061235503061840627,0.4550105522134169,0.031153879163153014,0.02943475904655511,0.015467804314848246,0.012996340881952728
Mauritania,2014,q2,0.21795126077591417,0.13371958130793937,0.550248762297575,0.0830928818974849,0.012208197964798087,0.0,0.0027793157562885458
Mauritania,2014,q3,0.2150538948311424,0.18011579511188341,0.48510937786845826,0.10261568724750511,0.005556723769452988,0.0,0.011548521171557781
Mauritania,2014,q4,0.15148903142387088,0.1514404177114844,0.5739392663487126,0.11999777171711186,0.0,0.0,0.0031335127988202298
Mauritania,2014,q5,0.16818016648334908,0.2748349043249424,0.47232841745307097,0.052941179659935035,0.0014278443217408308,0.0,0.030287487756961717
Mauritania,2017,q1,0.6771549436256262,0.10127734418257857,0.11988521043026157,0.09410191169999284,0.0,0.007580590061540787,0.0
Mauritania,2017,q2,0.5029864878792735,0.12028610753551242,0.20235171635475496,0.1403245266568158,0.0038607358485827736,0.018137621362382044,0.012052804362678594
Mauritania,2017,q3,0.4833749322377156,0.11415381510045457,0.24323007890912376,0.11457684071009308,0.0015898428810020044,0.027176061351590893,0.015898428810020047
Mauritania,2017,q4,0.35182823520121587,0.19026558914937236,0.24572062326191801,0.17042798152188496,0.0,0.04175757086560873,0.0
Mauritania,2017,q5,0.2790617951274596,0.25619196786522824,0.19976379004268013,0.2293874418055432,0.0031434246372789992,0.012495085834977123,0.01995649468683273
Mauritania,2022,q1,0.3147919493151711,0.08256910005182098,0.28217985389878475,0.15434602326435076,0.038550583648378746,0.06402164494573447,0.06354084487575916
Mauritania,2022,q2,0.2313488666831502,0.0539945201861203,0.24965561980247114,0.1915358534186306,0.15892912504987064,0.05093837191711345,0.0635976429426437
Mauritania,2022,q3,0.14820876646617387,0.09700480941828152,0.4053946056552558,0.15682954722137663,0.07306670713515204,0.042576058133701876,0.0769195059700582
Mauritania,2022,q4,0.09928049063089103,0.14322188094661575,0.3813801998172468,0.2224357845464547,0.04659937590871774,0.07931420711862479,0.027768061031449152
Mauritania,2022,q5,0.14902878382806478,0.08910380843242126,0.32215308962799827,0.27449055662086447,0.05651894344078232,0.09246671585893479,0.016238102190934144
Mauritius,2014,q1,0.6289888536071951,0.09732871708875629,0.25192647922439587,0.013055295229451163,0.0037366902895858184,0.0,0.004963964560615777
Mauritius,2014,q2,0.4874994387822585,0.15467552896989273,0.31124650611740284,0.02955057692347007,0.0170279492069759,0.0,0.0
Mauritius,2014,q3,0.4561606537120348,0.2282804909038046,0.2527548660495162,0.05197049131160949,0.010833498023034963,0.0,0.0
Mauritius,2014,q4,0.3594988858700264,0.2690092204637623,0.33526506593003463,0.006417584790905457,0.025336791868299575,0.0,0.0044724510769716085
Mauritius,2014,q5,0.16115104795232055,0.48904897409323367,0.28268519070146164,0.034785404506768314,0.02647584512431753,0.0,0.0058535376218982055
Mauritius,2017,q1,0.70338929433155,0.11507486724320068,0.1037464678385407,0.06470510085571378,0.013084269730994857,0.0,0.0
Mauritius,2017,q2,0.6412634488755908,0.18134850414788087,0.09461114328212793,0.041558151747330456,0.0371216399532167,0.0,0.004097111993853224
Mauritius,2017,q3,0.6150005829641634,0.18246078685484138,0.1201166209593741,0.05259835650399858,0.025417137542686125,0.0,0.0044065151749363525
Mauritius,2017,q4,0.6268351868207294,0.18270891038045192,0.09561147951070895,0.07332566291267778,0.005272214071520057,0.01624654630391185,0.0
Mauritius,2017,q5,0.31557965757215994,0.35596792177021924,0.076777958265368,0.20265508483753905,0.029241034856837274,0.003979780881722914,0.015798561816153633
Mauritius,2021,q1,0.1570389168223879,0.05497603267514829,0.5045211081911716,0.05928908233317561,0.21847919458328102,0.0,0.0056956653948354915
Mauritius,2021,q2,0.13846129157937778,0.2321744871550739,0.3593658196954285,0.07640907260409294,0.1688154827249244,0.011904908284338827,0.01286893795676367
Mauritius,2021,q3,0.09997459554399432,0.2444269978291599,0.40669148391059573,0.1229462930032071,0.11657398965581513,0.006328863450124684,0.0030577766071031177
Mauritius,2021,q4,0.12508194929236918,0.25090714342183207,0.3827086324304139,0.11845274220194539,0.0908599660937913,0.02317364003197627,0.008815926527671842
Mauritius,2021,q5,0.06841222446405638,0.42673514548667413,0.2154105932743165,0.16365505719053128,0.09742535224668503,0.0,0.02836162733773666
Mexico,2014,q1,0.4492775343593503,0.14878301834693927,0.274149736103517,0.059577517381719264,0.04202810514070502,0.01136893570205618,0.014815152965713018
Mexico,2014,q2,0.4979873110044377,0.10033812276730102,0.3153272447004751,0.05278768910839254,0.0218719705679604,0.01168766185143331,0.0
Mexico,2014,q3,0.24688248015082553,0.13200169103151774,0.37531965516680543,0.12954122491441938,0.034679782493705055,0.0632877173568046,0.018287448885922344
Mexico,2014,q4,0.22125594459306894,0.21549705305184597,0.365392857267965,0.09611523387792231,0.03201759258195333,0.045631831804462696,0.02408948682278169
Mexico,2014,q5,0.15041212624055916,0.3326614820795773,0.27365181256100785,0.14823179772224468,0.028658736139401564,0.03605716711395027,0.03032687814325911
Mexico,2017,q1,0.8681524509484824,0.015607231192848722,0.0524774319816447,0.018787483964428277,0.035948640376035575,0.009026761536560287,0.0
Mexico,2017,q2,0.7429344907717439,0.08157086509456335,0.022860438913165238,0.07010822639466574,0.05338663846893851,0.011638560092417836,0.017500780264505515
Mexico,2017,q3,0.8057908473215561,0.03823441369793245,0.07598724907001397,0.03856858936403704,0.025444572987524842,0.015974327558935478,0.0
Mexico,2017,q4,0.6912742092129758,0.07834895819302236,0.10463377537115935,0.08952094671530313,0.0299253030404052,0.00629680746713421,0.0
Mexico,2017,q5,0.5705285220516015,0.048486729312391154,0.11663884041099037,0.18793851667375416,0.04813334063422368,0.015494740965956514,0.01277930995108263
Mexico,2022,q1,0.16531148748086952,0.12903002783141884,0.4892328269631041,0.06011732345925352,0.06583823797472427,0.015063673431817885,0.07540642285881191
Mexico,2022,q2,0.16600996567177123,0.08062636333986928,0.5471118081242948,0.08485062493227498,0.06502650912409912,0.02322402168121688,0.033150707126473763
